title,notes,download-request-name,download-request-URL,download-request-format,technical_report-name,technical_report-URL,technical_report-format,codebook-name,codebook-URL,codebook-format,additional_material-name,additional_material-URL,additional_material-format,license,dataset_name,location,latitude,longitude,start_date,end_date,dataset_type,sensor_type,size,dataset_format,other_format,number_participants,language,collection_name,project_url,organization,domain,5_stars,publication_date,identifier,request_contact
2020-DV1-Trento-Questionnaire Diversity B,"The dataset contains profiling questions, e.g., demographics, routines, personality. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Questionnaire Diversity B,Trento (Italy),46.07,11.13,2020.09.28,2021.08.15,Synchronic-Interactions,,"0,31 MB",parquet,csv,291,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.AA,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Questionnaire Diversity C,"The dataset contains profiling questions, e.g., demographics, routines, personality. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Questionnaire Diversity C,Trento (Italy),46.07,11.13,2020.09.28,2021.08.15,Synchronic-Interactions,,"0,09 MB",parquet,csv,217,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.AA,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Ring Mode Event,"This dataset returns the current ring status of the phone (normal/silent/vibrate). It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Ring Mode Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Device-usage,"6,26 MB",parquet,csv,208,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BW,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Screen Event,"The dataset returns whether the phone's screen is on or off. is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Screen Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Device-usage,"805,43 MB",parquet,csv,234,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BX,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Step Counter Event,"This dataset exploits the Android API that generates an event when a step is detected. The step counter sensor is used to get the total number of steps taken by the user since the last reboot (power on) of the phone. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Step Counter Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Motion,"43,43 MB",parquet,csv,185,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BH,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Step Detector Event,"This dataset exploits the Android API that counts (incrementally) the number of steps since the devices booted. The step detector sensor collects an event each time a step is taken by the user. The value reported by the sensor is always one, the fractional part being always zero, and the event timestamp is the time when the user’s foot hit the ground. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Step Detector Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Motion,"15,73 MB",parquet,csv,128,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BI,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Touch Event,"The dataset returns the number of screen touch occurred. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Touch Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Device-usage,"321,04 MB",parquet,csv,201,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BY,datadistribution.knowdive@unitn.it
2020-DV1-Trento-User Presence Event,"This dataset pertains to a sensor that detects when the user is present. An example is when the user unlocks the screen. This sensor can be used in comparison to Screen status to check if the screen turn on event occurred due to the user or, for example, due to a received notification. The event user present OFF is simply when the screen turns off. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,User Presence Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Device-usage,"22,66 MB",parquet,csv,234,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.BZ,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Wifi Event,"The dataset returns all WIFI networks detected by the smartphone. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Wifi Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Connectivity,"20,33 MB",parquet,csv,230,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.AN,datadistribution.knowdive@unitn.it
2020-DV1-Trento-Wifi Networks Event,"The dataset returns information related to the WIFI network to which the phone is connected to, if connected will also report the WIFI network id. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Wifi Networks Event,Trento (Italy),46.07,11.13,2020.09.28,2020.12.11,Sensors,Connectivity,"174,82 MB",parquet,csv,223,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAA.AO,datadistribution.knowdive@unitn.it
2020-DV1-Ulan Bator-Accelerometer Event,"The dataset contains 3D vector of the acceleration. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Accelerometer Event,Ulan Bator (Mongolia),47.92,106.9,2020.09.28,2020.12.11,Sensors,Motion,"149530,60 MB",parquet,csv,174,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAB.AY,datadistribution.knowdive@unitn.it
2020-DV1-Ulan Bator-Activities Per Label,"The dataset returns a label identifying the activity performed by the user, accurately detected using low power signals from multiple sensors in the device. This is achieved using Google’s Activity Recognition API. Possible activities are; still, in_vehicle, on_bycicle, on_foot, running, tilting, walking. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Activities Per Label,Ulan Bator (Mongolia),47.92,106.9,2020.09.28,2020.12.11,Sensors,Motion,"10,80 MB",parquet,csv,171,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAB.BE,datadistribution.knowdive@unitn.it
2020-DV1-Ulan Bator-Activities Per Time,"The dataset returns a label identifying the activity performed by the user, accurately detected using low power signals from multiple sensors in the device. This is achieved using Google’s Activity Recognition API. Possible activities are; still, in_vehicle, on_bycicle, on_foot, running, tilting, walking.. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Activities Per Time,Ulan Bator (Mongolia),47.92,106.9,2020.09.28,2020.12.11,Sensors,Motion,"10,91 MB",parquet,csv,171,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAB.BF,datadistribution.knowdive@unitn.it
